Time stamp,Irradiance DNI from weather file | (W/m2),Inverter AC output power | (kW)
7035,0,-0.297
7036,0,-0.297
7037,0,-0.297
7038,0,-0.297
7039,0,-0.297
7040,0,36.9498
7041,141,683.12
7042,342,1321.1
7043,354,1576.76
7044,432,1834.58
7045,171,1289.84
7046,166,1145.4
7047,7,435.876
7048,0,161.928
7049,0,2.57373
7050,0,-0.297
7051,0,-0.297
7052,0,-0.297
7053,0,-0.297
7054,0,-0.297
7055,0,-0.297
7056,0,-0.297
7057,0,-0.297
7058,0,-0.297
7059,0,-0.297
7060,0,-0.297
7061,0,-0.297
7062,0,-0.297
7063,0,-0.297
7064,402,599.297
7065,184,775.766
7066,272,1231.67
7067,209,1318.19
7068,280,1605.21
7069,846,2079
7070,829,2079
7071,39,614.469
7072,0,255.776
7073,396,445.98
7074,0,-0.297
7075,0,-0.297
7076,0,-0.297
7077,0,-0.297
7078,0,-0.297
7079,0,-0.297
7080,0,-0.297
7081,0,-0.297
7082,0,-0.297
7083,0,-0.297
7084,0,-0.297
7085,0,-0.297
7086,0,-0.297
7087,0,-0.297
7088,546,701.589
7089,754,1479.82
7090,28,619.192
7091,121,1130.36
7092,15,651.908
7093,174,1341.74
7094,843,2079
7095,764,1840.35
7096,648,1242.12
7097,423,461.776
7098,0,-0.297
7099,0,-0.297
7100,0,-0.297
7101,0,-0.297
7102,0,-0.297
7103,0,-0.297
7104,0,-0.297
7105,0,-0.297
7106,0,-0.297
7107,0,-0.297
7108,0,-0.297
7109,0,-0.297
7110,0,-0.297
7111,0,-0.297
7112,578,713.766
7113,773,1472.33
7114,863,1980.13
7115,909,2079
7116,924,2079
7117,918,2079
7118,882,2079
7119,297,1156.53
7120,714,1229.29
7121,461,452.471
7122,0,-0.297
7123,0,-0.297
7124,0,-0.297
7125,0,-0.297
7126,0,-0.297
7127,0,-0.297
7128,0,-0.297
7129,0,-0.297
7130,0,-0.297
7131,0,-0.297
7132,0,-0.297
7133,0,-0.297
7134,0,-0.297
7135,0,-0.297
7136,51,234.021
7137,453,1098.59
7138,471,1502.47
7139,803,2079
7140,818,2079
7141,805,2079
7142,318,1435.01
7143,197,956.042
7144,271,741.277
7145,130,244.216
7146,0,-0.297
7147,0,-0.297
7148,0,-0.297
7149,0,-0.297
7150,0,-0.297
7151,0,-0.297
7152,0,-0.297
7153,0,-0.297
7154,0,-0.297
7155,0,-0.297
7156,0,-0.297
7157,0,-0.297
7158,0,-0.297
7159,0,-0.297
7160,0,56.8673
7161,89,543.297
7162,226,1072
7163,36,743.485
7164,374,1674.97
7165,435,1767.39
7166,33,692.318
7167,0,327.171
7168,0,233.309
7169,0,72.4923
7170,0,-0.297
7171,0,-0.297
7172,0,-0.297
7173,0,-0.297
7174,0,-0.297
7175,0,-0.297
7176,0,-0.297
7177,0,-0.297
7178,0,-0.297
7179,0,-0.297
7180,0,-0.297
7181,0,-0.297
7182,0,-0.297
7183,0,-0.297
7184,0,36.2614
7185,0,67.5533
7186,0,94.8028
7187,0,307.178
7188,0,233.043
7189,0,139.562
7190,0,140.884
7191,0,153.313
7192,0,163.879
7193,0,23.8739
7194,0,-0.297
7195,0,-0.297
7196,0,-0.297
7197,0,-0.297
7198,0,-0.297
7199,0,-0.297
7200,0,-0.297
7201,0,-0.297
7202,0,-0.297
7203,0,-0.297
7204,0,-0.297
7205,0,-0.297
7206,0,-0.297
7207,0,-0.297
7208,519,636.521
7209,717,1368.89
7210,105,818.273
7211,188,1214.42
7212,247,1425.18
7213,62,918.483
7214,31,692.731
7215,0,254.869
7216,0,173.194
7217,0,43.601
7218,0,-0.297
7219,0,-0.297
7220,0,-0.297
7221,0,-0.297
7222,0,-0.297
7223,0,-0.297
7224,0,-0.297
7225,0,-0.297
7226,0,-0.297
7227,0,-0.297
7228,0,-0.297
7229,0,-0.297
7230,0,-0.297
7231,0,-0.297
7232,0,2.85462
7233,0,107.819
7234,0,175.815
7235,0,362.74
7236,0,137.05
7237,18,637.135
7238,30,678.525
7239,0,96.0959
7240,599,1109.04
7241,362,363.378
7242,0,-0.297
7243,0,-0.297
7244,0,-0.297
7245,0,-0.297
7246,0,-0.297
7247,0,-0.297
7248,0,-0.297
7249,0,-0.297
7250,0,-0.297
7251,0,-0.297
7252,0,-0.297
7253,0,-0.297
7254,0,-0.297
7255,0,-0.297
7256,501,596.827
7257,712,1321.47
7258,808,1799.74
7259,855,2079
7260,872,2079
7261,866,2079
7262,852,2066.65
7263,791,1686.65
7264,668,1120.49
7265,398,361.983
7266,0,-0.297
7267,0,-0.297
7268,0,-0.297
7269,0,-0.297
7270,0,-0.297
7271,0,-0.297
7272,0,-0.297
7273,0,-0.297
7274,0,-0.297
7275,0,-0.297
7276,0,-0.297
7277,0,-0.297
7278,0,-0.297
7279,0,-0.297
7280,464,565.019
7281,680,1300.48
7282,785,1787.84
7283,842,2079
7284,861,2079
7285,646,1968.24
7286,162,1066.09
7287,0,286.215
7288,135,516.404
7289,65,139.429
7290,0,-0.297
7291,0,-0.297
7292,0,-0.297
7293,0,-0.297
7294,0,-0.297
7295,0,-0.297
7296,0,-0.297
7297,0,-0.297
7298,0,-0.297
7299,0,-0.297
7300,0,-0.297
7301,0,-0.297
7302,0,-0.297
7303,0,-0.297
7304,25,163.605
7305,685,1288.73
7306,790,1796.87
7307,415,1590.41
7308,548,1864.41
7309,838,2079
7310,805,1961.52
7311,734,1577.75
7312,597,1018.08
7313,288,281.785
7314,0,-0.297
7315,0,-0.297
7316,0,-0.297
7317,0,-0.297
7318,0,-0.297
7319,0,-0.297
7320,0,-0.297
7321,0,-0.297
7322,0,-0.297
7323,0,-0.297
7324,0,-0.297
7325,0,-0.297
7326,0,-0.297
7327,0,-0.297
7328,244,402.858
7329,466,1072.25
7330,594,1587.13
7331,715,1955.5
7332,768,2079
7333,783,2079
7334,704,1844.04
7335,646,1487.39
7336,522,946.157
7337,200,234.357
7338,0,-0.297
7339,0,-0.297
7340,0,-0.297
7341,0,-0.297
7342,0,-0.297
7343,0,-0.297
7344,0,-0.297
7345,0,-0.297
7346,0,-0.297
7347,0,-0.297
7348,0,-0.297
7349,0,-0.297
7350,0,-0.297
7351,0,-0.297
7352,119,259.988
7353,221,733.964
7354,374,1276.36
7355,357,1494.35
7356,445,1773.97
7357,437,1741.34
7358,291,1322.45
7359,304,1076.12
7360,419,848.107
7361,156,198.128
7362,0,-0.297
7363,0,-0.297
7364,0,-0.297
7365,0,-0.297
7366,0,-0.297
7367,0,-0.297
7368,0,-0.297
7369,0,-0.297
7370,0,-0.297
7371,0,-0.297
7372,0,-0.297
7373,0,-0.297
7374,0,-0.297
7375,0,-0.297
7376,0,7.37316
7377,0,77.9501
7378,0,109.079
7379,0,89.4326
7380,0,142.068
7381,0,104.536
7382,0,292.929
7383,0,222.315
7384,70,391.722
7385,0,58.0312
7386,0,-0.297
7387,0,-0.297
7388,0,-0.297
7389,0,-0.297
7390,0,-0.297
7391,0,-0.297
7392,0,-0.297
7393,0,-0.297
7394,0,-0.297
7395,0,-0.297
7396,0,-0.297
7397,0,-0.297
7398,0,-0.297
7399,0,-0.297
7400,552,589.153
7401,775,1407.48
7402,871,1951.37
7403,925,2079
7404,948,2079
7405,947,2079
7406,909,2079
7407,835,1786.42
7408,691,1142.54
7409,375,304.416
7410,0,-0.297
7411,0,-0.297
7412,0,-0.297
7413,0,-0.297
7414,0,-0.297
7415,0,-0.297
7416,0,-0.297
7417,0,-0.297
7418,0,-0.297
7419,0,-0.297
7420,0,-0.297
7421,0,-0.297
7422,0,-0.297
7423,0,-0.297
7424,542,573.705
7425,769,1377.9
7426,862,1887.32
7427,907,2079
7428,922,2079
7429,917,2079
7430,887,2079
7431,824,1701.11
7432,698,1100.01
7433,400,288.715
7434,0,-0.297
7435,0,-0.297
7436,0,-0.297
7437,0,-0.297
7438,0,-0.297
7439,0,-0.297
7440,0,-0.297
7441,0,-0.297
7442,0,-0.297
7443,0,-0.297
7444,0,-0.297
7445,0,-0.297
7446,0,-0.297
7447,0,-0.297
7448,480,518.663
7449,718,1279.02
7450,822,1778.06
7451,875,2075.74
7452,895,2079
7453,892,2079
7454,867,2006.07
7455,810,1648.95
7456,690,1066.12
7457,388,265.589
7458,0,-0.297
7459,0,-0.297
7460,0,-0.297
7461,0,-0.297
7462,0,-0.297
7463,0,-0.297
7464,0,-0.297
7465,0,-0.297
7466,0,-0.297
7467,0,-0.297
7468,0,-0.297
7469,0,-0.297
7470,0,-0.297
7471,0,-0.297
7472,22,132.763
7473,301,814.868
7474,283,1133.45
7475,425,1626.41
7476,233,1352.88
7477,157,1172.62
7478,60,756.878
7479,59,588.663
7480,457,881.545
7481,221,193.875
7482,0,-0.297
7483,0,-0.297
7484,0,-0.297
7485,0,-0.297
7486,0,-0.297
7487,0,-0.297
7488,0,-0.297
7489,0,-0.297
7490,0,-0.297
7491,0,-0.297
7492,0,-0.297
7493,0,-0.297
7494,0,-0.297
7495,0,-0.297
7496,469,517.196
7497,728,1347.08
7498,837,1910.63
7499,892,2079
7500,360,1610.99
7501,907,2079
7502,879,2079
7503,813,1744.24
7504,674,1105.97
7505,342,237.39
7506,0,-0.297
7507,0,-0.297
7508,0,-0.297
7509,0,-0.297
7510,0,-0.297
7511,0,-0.297
7512,0,-0.297
7513,0,-0.297
7514,0,-0.297
7515,0,-0.297
7516,0,-0.297
7517,0,-0.297
7518,0,-0.297
7519,0,-0.297
7520,387,451.105
7521,647,1238.85
7522,763,1785.83
7523,832,2079
7524,859,2079
7525,858,2079
7526,516,1639.29
7527,372,1161.83
7528,229,599.576
7529,55,78.8555
7530,0,-0.297
7531,0,-0.297
7532,0,-0.297
7533,0,-0.297
7534,0,-0.297
7535,0,-0.297
7536,0,-0.297
7537,0,-0.297
7538,0,-0.297
7539,0,-0.297
7540,0,-0.297
7541,0,-0.297
7542,0,-0.297
7543,0,-0.297
7544,328,391.702
7545,473,1016.26
7546,775,1789.2
7547,543,1739.35
7548,366,1565.85
7549,425,1655.24
7550,419,1485.27
7551,330,1055.51
7552,12,244.823
7553,235,158.282
7554,0,-0.297
7555,0,-0.297
7556,0,-0.297
7557,0,-0.297
7558,0,-0.297
7559,0,-0.297
7560,0,-0.297
7561,0,-0.297
7562,0,-0.297
7563,0,-0.297
7564,0,-0.297
7565,0,-0.297
7566,0,-0.297
7567,0,-0.297
7568,0,-0.297
7569,0,94.3674
7570,0,115.667
7571,0,192.714
7572,0,213.857
7573,0,259.268
7574,0,259.671
7575,0,119.186
7576,0,103.131
7577,0,3.36642
7578,0,-0.297
7579,0,-0.297
7580,0,-0.297
7581,0,-0.297
7582,0,-0.297
7583,0,-0.297
7584,0,-0.297
7585,0,-0.297
7586,0,-0.297
7587,0,-0.297
7588,0,-0.297
7589,0,-0.297
7590,0,-0.297
7591,0,-0.297
7592,200,325.019
7593,495,1112.05
7594,693,1773.32
7595,873,2079
7596,925,2079
7597,942,2079
7598,919,2079
7599,852,1800.43
7600,713,1136.25
7601,358,179.829
7602,0,-0.297
7603,0,-0.297
7604,0,-0.297
7605,0,-0.297
7606,0,-0.297
7607,0,-0.297
7608,0,-0.297
7609,0,-0.297
7610,0,-0.297
7611,0,-0.297
7612,0,-0.297
7613,0,-0.297
7614,0,-0.297
7615,0,-0.297
7616,482,476.766
7617,743,1329.61
7618,849,1895.8
7619,899,2079
7620,917,2079
7621,913,2079
7622,885,2079
7623,819,1702.69
7624,681,1072.24
7625,329,169.809
7626,0,-0.297
7627,0,-0.297
7628,0,-0.297
7629,0,-0.297
7630,0,-0.297
7631,0,-0.297
7632,0,-0.297
7633,0,-0.297
7634,0,-0.297
7635,0,-0.297
7636,0,-0.297
7637,0,-0.297
7638,0,-0.297
7639,0,-0.297
7640,435,445.949
7641,723,1297.07
7642,852,1864.3
7643,915,2079
7644,940,2079
7645,937,2079
7646,647,1745.63
7647,449,1208.41
7648,305,667.152
7649,103,83.0947
7650,0,-0.297
7651,0,-0.297
7652,0,-0.297
7653,0,-0.297
7654,0,-0.297
7655,0,-0.297
7656,0,-0.297
7657,0,-0.297
7658,0,-0.297
7659,0,-0.297
7660,0,-0.297
7661,0,-0.297
7662,0,-0.297
7663,0,-0.297
7664,312,343.841
7665,717,1245.78
7666,833,1786.87
7667,888,2060.25
7668,906,2079
7669,898,2079
7670,864,1971.85
7671,790,1587.21
7672,640,985.19
7673,274,141.472
7674,0,-0.297
7675,0,-0.297
7676,0,-0.297
7677,0,-0.297
7678,0,-0.297
7679,0,-0.297
7680,0,-0.297
7681,0,-0.297
7682,0,-0.297
7683,0,-0.297
7684,0,-0.297
7685,0,-0.297
7686,0,-0.297
7687,0,-0.297
7688,325,348.319
7689,622,1141.45
7690,758,1681.05
7691,820,1992.49
7692,843,2079
7693,837,2073.67
7694,806,1884.95
7695,731,1506.87
7696,579,926.681
7697,220,120.135
7698,0,-0.297
7699,0,-0.297
7700,0,-0.297
7701,0,-0.297
7702,0,-0.297
7703,0,-0.297
7704,0,-0.297
7705,0,-0.297
7706,0,-0.297
7707,0,-0.297
7708,0,-0.297
7709,0,-0.297
7710,0,-0.297
7711,0,-0.297
7712,245,286.572
7713,16,276.611
7714,16,423.862
7715,809,1964.93
7716,829,2079
7717,816,2057.6
7718,755,1836.03
7719,0,311.378
7720,467,815.688
7721,121,83.3868
7722,0,-0.297
7723,0,-0.297
7724,0,-0.297
7725,0,-0.297
7726,0,-0.297
7727,0,-0.297
7728,0,-0.297
7729,0,-0.297
7730,0,-0.297
7731,0,-0.297
7732,0,-0.297
7733,0,-0.297
7734,0,-0.297
7735,0,-0.297
7736,0,36.8085
7737,165,557.268
7738,59,571.734
7739,91,800.686
7740,187,1125.61
7741,19,559.388
7742,0,324.957
7743,4,343.416
7744,0,34.3668
7745,0,-0.297
7746,0,-0.297
7747,0,-0.297
7748,0,-0.297
7749,0,-0.297
7750,0,-0.297
7751,0,-0.297
7752,0,-0.297
7753,0,-0.297
7754,0,-0.297
7755,0,-0.297
7756,0,-0.297
7757,0,-0.297
7758,0,-0.297
7759,0,-0.297
7760,0,15.9536
7761,0,10.1308
7762,24,440.65
7763,0,399.711
7764,159,1079.26
7765,0,361.053
7766,125,873.188
7767,0,186.685
7768,159,463.539
7769,0,17.1197
7770,0,-0.297
7771,0,-0.297
7772,0,-0.297
7773,0,-0.297
7774,0,-0.297
7775,0,-0.297
7776,0,-0.297
7777,0,-0.297
7778,0,-0.297
7779,0,-0.297
7780,0,-0.297
7781,0,-0.297
7782,0,-0.297
7783,0,-0.297
7784,0,39.5507
7785,15,265.59
7786,308,1039.08
7787,276,1215.62
7788,586,1796.68
7789,629,1824.97
7790,104,786.599
7791,217,840.678
7792,35,263.993
7793,0,7.44106
7794,0,-0.297
7795,0,-0.297
7796,0,-0.297
7797,0,-0.297
7798,0,-0.297
7799,0,-0.297
7800,0,-0.297
7801,0,-0.297
7802,0,-0.297
7803,0,-0.297
7804,0,-0.297
7805,0,-0.297
7806,0,-0.297
7807,0,-0.297
7808,0,-0.297
7809,0,10.2217
7810,0,82.2104
7811,0,165.884
7812,0,223.523
7813,0,234.733
7814,0,268.253
7815,0,254.42
7816,0,68.2482
7817,0,-0.297
7818,0,-0.297
7819,0,-0.297
7820,0,-0.297
7821,0,-0.297
7822,0,-0.297
7823,0,-0.297
7824,0,-0.297
7825,0,-0.297
7826,0,-0.297
7827,0,-0.297
7828,0,-0.297
7829,0,-0.297
7830,0,-0.297
7831,0,-0.297
7832,0,3.9719
7833,0,71.9509
7834,0,229.277
7835,0,274.606
7836,0,400.22
7837,0,326.876
7838,0,211.878
7839,0,222.136
7840,0,165.754
7841,0,1.58605
7842,0,-0.297
7843,0,-0.297
7844,0,-0.297
7845,0,-0.297
7846,0,-0.297
7847,0,-0.297
7848,0,-0.297
7849,0,-0.297
7850,0,-0.297
7851,0,-0.297
7852,0,-0.297
7853,0,-0.297
7854,0,-0.297
7855,0,-0.297
7856,0,-0.297
7857,0,126.987
7858,0,24.8187
7859,0,247.361
7860,0,228.471
7861,0,72.1369
7862,0,100.877
7863,0,164.843
7864,0,126.472
7865,0,0.123849
7866,0,-0.297
7867,0,-0.297
7868,0,-0.297
7869,0,-0.297
7870,0,-0.297
7871,0,-0.297
7872,0,-0.297
7873,0,-0.297
7874,0,-0.297
7875,0,-0.297
7876,0,-0.297
7877,0,-0.297
7878,0,-0.297
7879,0,-0.297
7880,0,16.5822
7881,0,203.794
7882,0,236.482
7883,0,55.3381
7884,0,318.685
7885,52,750.308
7886,695,1909.51
7887,641,1521.11
7888,0,144.082
7889,0,3.1537
7890,0,-0.297
7891,0,-0.297
7892,0,-0.297
7893,0,-0.297
7894,0,-0.297
7895,0,-0.297
7896,0,-0.297
7897,0,-0.297
7898,0,-0.297
7899,0,-0.297
7900,0,-0.297
7901,0,-0.297
7902,0,-0.297
7903,0,-0.297
7904,315,196.323
7905,650,1130.03
7906,794,1739.96
7907,871,2079
7908,904,2079
7909,906,2079
7910,882,2036.05
7911,812,1638
7912,656,994.309
7913,247,104.231
7914,0,-0.297
7915,0,-0.297
7916,0,-0.297
7917,0,-0.297
7918,0,-0.297
7919,0,-0.297
7920,0,-0.297
7921,0,-0.297
7922,0,-0.297
7923,0,-0.297
7924,0,-0.297
7925,0,-0.297
7926,0,-0.297
7927,0,-0.297
7928,0,25.5161
7929,174,535.093
7930,781,1689.06
7931,828,2039.49
7932,316,1406.65
7933,316,1390.1
7934,0,79.1176
7935,0,58.794
7936,0,94.9183
7937,0,-1.01277
7938,0,-0.297
7939,0,-0.297
7940,0,-0.297
7941,0,-0.297
7942,0,-0.297
7943,0,-0.297
7944,0,-0.297
7945,0,-0.297
7946,0,-0.297
7947,0,-0.297
7948,0,-0.297
7949,0,-0.297
7950,0,-0.297
7951,0,-0.297
7952,0,10.6251
7953,57,319.421
7954,751,1624.86
7955,579,1690.46
7956,202,1152.66
7957,868,2079
7958,213,1045.71
7959,763,1607.68
7960,590,950.727
7961,163,74.5248
7962,0,-0.297
7963,0,-0.297
7964,0,-0.297
7965,0,-0.297
7966,0,-0.297
7967,0,-0.297
7968,0,-0.297
7969,0,-0.297
7970,0,-0.297
7971,0,-0.297
7972,0,-0.297
7973,0,-0.297
7974,0,-0.297
7975,0,-0.297
7976,0,6.3541
7977,54,322.353
7978,757,1651.61
7979,837,2039.76
7980,856,2079
7981,846,2079
7982,796,1930.58
7983,359,1064
7984,198,497.241
7985,0,13.2523
7986,0,-0.297
7987,0,-0.297
7988,0,-0.297
7989,0,-0.297
7990,0,-0.297
7991,0,-0.297
7992,0,-0.297
7993,0,-0.297
7994,0,-0.297
7995,0,-0.297
7996,0,-0.297
7997,0,-0.297
7998,0,-0.297
7999,0,-0.297
8000,0,9.43808
8001,109,408.528
8002,0,321.658
8003,223,1067.62
8004,220,1167.5
8005,300,1335.34
8006,145,899.384
8007,287,933.854
8008,0,97.315
8009,0,-1.02143
8010,0,-0.297
8011,0,-0.297
8012,0,-0.297
8013,0,-0.297
8014,0,-0.297
8015,0,-0.297
8016,0,-0.297
8017,0,-0.297
8018,0,-0.297
8019,0,-0.297
8020,0,-0.297
8021,0,-0.297
8022,0,-0.297
8023,0,-0.297
8024,275,156.135
8025,641,1050.51
8026,570,1378.45
8027,848,2044.03
8028,881,2079
8029,883,2079
8030,830,1962.91
8031,761,1573.56
8032,607,952.162
8033,201,87.2825
8034,0,-0.297
8035,0,-0.297
8036,0,-0.297
8037,0,-0.297
8038,0,-0.297
8039,0,-0.297
8040,0,-0.297
8041,0,-0.297
8042,0,-0.297
8043,0,-0.297
8044,0,-0.297
8045,0,-0.297
8046,0,-0.297
8047,0,-0.297
8048,178,112.879
8049,540,949.625
8050,279,964.206
8051,392,1396.23
8052,186,1108.65
8053,26,583.193
8054,104,780.35
8055,560,1355.82
8056,390,749.316
8057,0,16.6117
8058,0,-0.297
8059,0,-0.297
8060,0,-0.297
8061,0,-0.297
8062,0,-0.297
8063,0,-0.297
8064,0,-0.297
8065,0,-0.297
8066,0,-0.297
8067,0,-0.297
8068,0,-0.297
8069,0,-0.297
8070,0,-0.297
8071,0,-0.297
8072,0,27.0874
8073,481,869.53
8074,666,1491.29
8075,760,1887.49
8076,804,2079
8077,818,2079
8078,781,1905.17
8079,729,1547.05
8080,582,927.189
8081,182,79.0062
8082,0,-0.297
8083,0,-0.297
8084,0,-0.297
8085,0,-0.297
8086,0,-0.297
8087,0,-0.297
8088,0,-0.297
8089,0,-0.297
8090,0,-0.297
8091,0,-0.297
8092,0,-0.297
8093,0,-0.297
8094,0,-0.297
8095,0,-0.297
8096,0,20.9013
8097,278,647.386
8098,415,1154.24
8099,227,1094.59
8100,348,1409.81
8101,497,1658.04
8102,455,1452.07
8103,591,1386.09
8104,433,782.154
8105,0,15.0459
8106,0,-0.297
8107,0,-0.297
8108,0,-0.297
8109,0,-0.297
8110,0,-0.297
8111,0,-0.297
8112,0,-0.297
8113,0,-0.297
8114,0,-0.297
8115,0,-0.297
8116,0,-0.297
8117,0,-0.297
8118,0,-0.297
8119,0,-0.297
8120,0,1.66388
8121,0,140.472
8122,0,289.067
8123,126,858.012
8124,88,820.071
8125,261,1247.35
8126,144,881.67
8127,22,385.75
8128,0,173.553
8129,0,2.00065
8130,0,-0.297
8131,0,-0.297
8132,0,-0.297
8133,0,-0.297
8134,0,-0.297
8135,0,-0.297
8136,0,-0.297
8137,0,-0.297
8138,0,-0.297
8139,0,-0.297
8140,0,-0.297
8141,0,-0.297
8142,0,-0.297
8143,0,-0.297
8144,0,15.2847
8145,160,478.748
8146,215,860.174
8147,488,1546.16
8148,724,2002.4
8149,544,1756.81
8150,154,928.304
8151,16,375.185
8152,0,180.4
8153,0,3.7081
8154,0,-0.297
8155,0,-0.297
8156,0,-0.297
8157,0,-0.297
8158,0,-0.297
8159,0,-0.297
8160,0,-0.297
8161,0,-0.297
8162,0,-0.297
8163,0,-0.297
8164,0,-0.297
8165,0,-0.297
8166,0,-0.297
8167,0,-0.297
8168,229,103.486
8169,636,1010.62
8170,788,1658.07
8171,857,2062.6
8172,884,2079
8173,575,1795.29
8174,843,2020.4
8175,430,1177.6
8176,597,959.723
8177,0,25.3152
8178,0,-0.297
8179,0,-0.297
8180,0,-0.297
8181,0,-0.297
8182,0,-0.297
8183,0,-0.297
8184,0,-0.297
8185,0,-0.297
8186,0,-0.297
8187,0,-0.297
8188,0,-0.297
8189,0,-0.297
8190,0,-0.297
8191,0,-0.297
8192,0,5.43297
8193,28,252.016
8194,51,497.435
8195,204,1021.1
8196,59,749.39
8197,165,1057.55
8198,0,63.4051
8199,0,205.246
8200,0,98.3563
8201,0,-1.03113
8202,0,-0.297
8203,0,-0.297
8204,0,-0.297
8205,0,-0.297
8206,0,-0.297
8207,0,-0.297
8208,0,-0.297
8209,0,-0.297
8210,0,-0.297
8211,0,-0.297
8212,0,-0.297
8213,0,-0.297
8214,0,-0.297
8215,0,-0.297
8216,0,12.7288
8217,191,582.761
8218,357,1229.79
8219,56,804.621
8220,0,35.6132
8221,0,430.249
8222,0,247.806
8223,0,90.9633
8224,0,38.853
8225,0,-0.297
8226,0,-0.297
8227,0,-0.297
8228,0,-0.297
8229,0,-0.297
8230,0,-0.297
8231,0,-0.297
8232,0,-0.297
8233,0,-0.297
8234,0,-0.297
8235,0,-0.297
8236,0,-0.297
8237,0,-0.297
8238,0,-0.297
8239,0,-0.297
8240,91,50.6993
8241,470,930.133
8242,94,740.194
8243,114,1043.34
8244,278,1525.61
8245,733,2079
8246,204,1210.24
8247,684,1793.51
8248,527,983.496
8249,0,31.5473
8250,0,-0.297
8251,0,-0.297
8252,0,-0.297
8253,0,-0.297
8254,0,-0.297
8255,0,-0.297
8256,0,-0.297
8257,0,-0.297
8258,0,-0.297
8259,0,-0.297
8260,0,-0.297
8261,0,-0.297
8262,0,-0.297
8263,0,-0.297
8264,95,44.9107
8265,526,891.554
8266,706,1560.23
8267,801,1968.62
8268,845,2079
8269,851,2079
8270,720,1780.44
8271,742,1562.71
8272,581,945.074
8273,184,84.4502
8274,0,-0.297
8275,0,-0.297
8276,0,-0.297
8277,0,-0.297
8278,0,-0.297
8279,0,-0.297
8280,0,-0.297
8281,0,-0.297
8282,0,-0.297
8283,0,-0.297
8284,0,-0.297
8285,0,-0.297
8286,0,-0.297
8287,0,-0.297
8288,0,0.543845
8289,54,277.508
8290,101,611.903
8291,0,274.951
8292,60,744.291
8293,0,391.482
8294,0,350.674
8295,7,352.07
8296,0,164.783
8297,0,0.543697
8298,0,-0.297
8299,0,-0.297
8300,0,-0.297
8301,0,-0.297
8302,0,-0.297
8303,0,-0.297
8304,0,-0.297
8305,0,-0.297
8306,0,-0.297
8307,0,-0.297
8308,0,-0.297
8309,0,-0.297
8310,0,-0.297
8311,0,-0.297
8312,146,63.6149
8313,629,989.21
8314,803,1710.34
8315,891,2079
8316,918,2079
8317,900,2079
8318,868,2079
8319,766,1664.26
8320,577,970.356
8321,161,78.752
8322,0,-0.297
8323,0,-0.297
8324,0,-0.297
8325,0,-0.297
8326,0,-0.297
8327,0,-0.297
8328,0,-0.297
8329,0,-0.297
8330,0,-0.297
8331,0,-0.297
8332,0,-0.297
8333,0,-0.297
8334,0,-0.297
8335,0,-0.297
8336,0,7.09255
8337,442,796.394
8338,0,88.3916
8339,0,77.1596
8340,478,1680.57
8341,143,1020.35
8342,783,2038.33
8343,714,1630.55
8344,559,967.743
8345,0,27.5611
8346,0,-0.297
8347,0,-0.297
8348,0,-0.297
8349,0,-0.297
8350,0,-0.297
8351,0,-0.297
8352,0,-0.297
8353,0,-0.297
8354,0,-0.297
8355,0,-0.297
8356,0,-0.297
8357,0,-0.297
8358,0,-0.297
8359,0,-0.297
8360,0,-0.297
8361,0,-0.297
8362,0,0.752358
8363,0,42.5942
8364,0,387.546
8365,0,124.658
8366,0,58.8202
8367,0,37.3339
8368,0,13.1836
8369,0,-0.297
8370,0,-0.297
8371,0,-0.297
8372,0,-0.297
8373,0,-0.297
8374,0,-0.297
8375,0,-0.297
8376,0,-0.297
8377,0,-0.297
8378,0,-0.297
8379,0,-0.297
8380,0,-0.297
8381,0,-0.297
8382,0,-0.297
8383,0,-0.297
8384,0,-0.297
8385,545,874.753
8386,723,1549.06
8387,810,1979.56
8388,849,2079
8389,855,2079
8390,817,1999.49
8391,737,1588.81
8392,574,961.589
8393,188,90.8712
8394,0,-0.297
8395,0,-0.297
8396,0,-0.297
8397,0,-0.297
8398,0,-0.297
8399,0,-0.297
8400,0,-0.297
8401,0,-0.297
8402,0,-0.297
8403,0,-0.297
8404,0,-0.297
8405,0,-0.297
8406,0,-0.297
8407,0,-0.297
8408,0,-0.297
8409,289,591.472
8410,390,1086.49
8411,291,1151.78
8412,74,767.175
8413,328,1334.83
8414,0,192.669
8415,0,3.14358
8416,0,-0.297
8417,0,-0.297
8418,0,-0.297
8419,0,-0.297
8420,0,-0.297
8421,0,-0.297
8422,0,-0.297
8423,0,-0.297
8424,0,-0.297
8425,0,-0.297
8426,0,-0.297
8427,0,-0.297
8428,0,-0.297
8429,0,-0.297
8430,0,-0.297
8431,0,-0.297
8432,0,-0.297
8433,462,769.88
8434,651,1406.55
8435,254,1090.63
8436,816,2040.73
8437,817,2053.22
8438,794,1879.76
8439,718,1503.58
8440,556,917.036
8441,0,26.7475
8442,0,-0.297
8443,0,-0.297
8444,0,-0.297
8445,0,-0.297
8446,0,-0.297
8447,0,-0.297
8448,0,-0.297
8449,0,-0.297
8450,0,-0.297
8451,0,-0.297
8452,0,-0.297
8453,0,-0.297
8454,0,-0.297
8455,0,-0.297
8456,0,-0.297
8457,475,778.456
8458,667,1441.63
8459,784,1871.28
8460,828,2079
8461,837,2079
8462,820,1934.09
8463,757,1562.19
8464,608,962.367
8465,0,34.7234
8466,0,-0.297
8467,0,-0.297
